cf_id,contact_id,category_id,subcategory_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,staff_pick,spotlight
1755,1377,1,1,Gonzalez-White,Open-architected disintermediate budgetary management,2400.0,8117.0,successful,114,US,USD,2020-12-21,2021-10-27,False,False
965,5036,4,4,Lopez-King,Multi-lateral radical solution,7900.0,8550.0,successful,93,US,USD,2021-04-25,2021-09-11,False,False
2019,5761,4,4,Glover-Nelson,Inverse context-sensitive info-mediaries,94900.0,57659.0,failed,594,US,USD,2021-04-10,2021-05-18,False,False
843,3699,5,20,Garner and Sons,Versatile neutral workforce,5100.0,1414.0,failed,24,US,USD,2020-09-17,2021-04-26,False,False
1593,4519,3,3,"Sellers, Roach and Garrison",Multi-tiered systematic knowledge user,42700.0,97524.0,successful,1681,US,USD,2020-12-18,2021-03-15,False,True
2494,5395,4,4,"Herrera, Bennett and Silva",Programmable multi-state algorithm,121100.0,26176.0,failed,252,US,USD,2020-07-30,2021-05-04,False,True
2250,3057,2,8,"Thomas, Clay and Mendoza",Multi-channeled reciprocal interface,800.0,2991.0,successful,32,US,USD,2020-05-13,2021-03-06,False,False
1498,2741,4,4,Ayala Group,Right-sized maximized migration,5400.0,8366.0,successful,135,US,USD,2020-07-22,2021-08-07,False,True
356,1675,4,4,"Huerta, Roberts and Dickerson",Self-enabling value-added artificial intelligence,4000.0,12886.0,successful,140,US,USD,2021-02-28,2021-08-08,False,True
1432,2712,1,1,Johnson Group,Vision-oriented interactive solution,7000.0,5177.0,failed,67,US,USD,2021-04-22,2022-01-08,False,False
25,4527,7,12,"Bailey, Nguyen and Martinez",Fundamental user-facing productivity,1000.0,8641.0,successful,92,US,USD,2021-08-10,2021-08-20,False,False
488,1722,4,4,"Williams, Martin and Meyer",Innovative well-modulated capability,60200.0,86244.0,successful,1015,GB,GBP,2020-07-17,2021-03-03,False,False
423,4330,6,10,Huff-Johnson,Universal fault-tolerant orchestration,195200.0,78630.0,failed,742,US,USD,2021-03-27,2021-11-17,True,False
2028,5219,3,3,Diaz-Little,Grass-roots executive synergy,6700.0,11941.0,successful,323,US,USD,2021-06-26,2021-07-10,False,False
1521,4997,5,5,Freeman-French,Multi-layered optimal application,7200.0,6115.0,failed,75,US,USD,2020-02-21,2021-02-23,False,True
2780,2239,5,5,Beck-Weber,Business-focused full-range core,129100.0,188404.0,successful,2326,US,USD,2021-06-22,2021-12-17,False,False
2316,4587,4,4,Lewis-Jacobson,Exclusive system-worthy Graphic Interface,6500.0,9910.0,successful,381,US,USD,2021-04-14,2021-05-29,False,False
2247,4113,2,2,Logan-Curtis,Enhanced optimal ability,170600.0,114523.0,failed,4405,US,USD,2020-11-21,2021-01-19,False,True
2408,4762,2,2,"Chan, Washington and Callahan",Optional zero administration neural-net,7800.0,3144.0,failed,92,US,USD,2021-04-12,2021-07-02,False,False
3184,5242,5,5,Wilson Group,Ameliorated foreground focus group,6200.0,13441.0,successful,480,US,USD,2020-07-18,2021-03-28,False,False
1680,5765,6,16,"Gardner, Ryan and Gutierrez",Triple-buffered multi-tasking matrices,9400.0,4899.0,failed,64,US,USD,2021-03-02,2021-09-20,False,False
2585,2185,6,19,Hernandez Inc,Versatile dedicated migration,2400.0,11990.0,successful,226,US,USD,2021-06-12,2021-08-18,False,False
1561,5500,5,7,Ortiz-Roberts,Devolved foreground customer loyalty,7800.0,6839.0,failed,64,US,USD,2021-06-09,2021-06-18,False,True
2632,3494,2,2,Ramirez LLC,Reduced reciprocal focus group,9800.0,11091.0,successful,241,US,USD,2020-12-09,2021-05-26,False,True
439,3924,5,7,Morrow Inc,Networked global migration,3100.0,13223.0,successful,132,US,USD,2020-06-14,2021-02-09,False,True
461,3521,8,15,Erickson-Rogers,De-engineered even-keeled definition,9800.0,7608.0,canceled,75,IT,EUR,2021-07-03,2021-07-08,False,True
1419,5262,6,19,"Leach, Rich and Price",Implemented bi-directional flexibility,141100.0,74073.0,failed,842,US,USD,2021-11-15,2021-12-07,False,True
2986,3684,1,1,Manning-Hamilton,Vision-oriented scalable definition,97300.0,153216.0,successful,2043,US,USD,2020-12-29,2021-05-30,False,True
2031,5784,4,4,Butler LLC,Future-proofed upward-trending migration,6600.0,4814.0,failed,112,US,USD,2021-10-15,2021-11-30,False,False
1627,1498,4,4,Ball LLC,Right-sized full-range throughput,7600.0,4603.0,canceled,139,IT,EUR,2021-11-06,2021-12-10,False,False
2175,6073,2,8,"Taylor, Santiago and Flores",Polarized composite customer loyalty,66600.0,37823.0,failed,374,US,USD,2020-10-08,2021-04-11,False,True
1788,4939,1,1,"Hernandez, Norton and Kelley",Expanded eco-centric policy,111100.0,62819.0,canceled,1122,US,USD,2020-12-30,2021-08-18,False,False
